"No.","Time","Source","Destination","Protocol","Length","Info"
"576669","7747.438511000","192.168.100.72","192.168.100.70","HTTP","185","GET /14 HTTP/1.1 "
"576670","7747.438834000","192.168.100.72","192.168.100.70","HTTP","185","GET /15 HTTP/1.1 "
"576671","7747.439248000","192.168.100.72","192.168.100.70","HTTP","185","GET /63 HTTP/1.1 "
"576672","7747.439421000","192.168.100.72","192.168.100.70","HTTP","185","GET /27 HTTP/1.1 "
"576689","7747.543362000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"576711","7747.646383000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"576731","7747.762584000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"576751","7747.880888000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"576776","7748.062181000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"576980","7749.382125000","192.168.100.72","192.168.100.70","HTTP","184","GET /6 HTTP/1.1 "
"576981","7749.382879000","192.168.100.72","192.168.100.70","HTTP","184","GET /8 HTTP/1.1 "
"576982","7749.383148000","192.168.100.72","192.168.100.70","HTTP","185","GET /31 HTTP/1.1 "
"576983","7749.383538000","192.168.100.72","192.168.100.70","HTTP","184","GET /1 HTTP/1.1 "
"576984","7749.383721000","192.168.100.72","192.168.100.70","HTTP","185","GET /89 HTTP/1.1 "
"577025","7749.492298000","192.168.100.70","192.168.100.72","HTTP","498","HTTP/1.1 200 OK  (text/html)"
"577501","7750.842668000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"577542","7750.958254000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"577561","7751.061105000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"577601","7751.428880000","192.168.100.70","192.168.100.72","HTTP","498","HTTP/1.1 200 OK  (text/html)"
"577861","7753.376338000","192.168.100.72","192.168.100.70","HTTP","185","GET /30 HTTP/1.1 "
"577862","7753.377300000","192.168.100.72","192.168.100.70","HTTP","184","GET /5 HTTP/1.1 "
"577863","7753.377435000","192.168.100.72","192.168.100.70","HTTP","185","GET /48 HTTP/1.1 "
"577864","7753.377469000","192.168.100.72","192.168.100.70","HTTP","185","GET /93 HTTP/1.1 "
"577865","7753.377658000","192.168.100.72","192.168.100.70","HTTP","185","GET /91 HTTP/1.1 "
"577882","7753.514768000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"577906","7753.691070000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"577927","7753.892356000","192.168.100.70","192.168.100.72","HTTP","498","HTTP/1.1 200 OK  (text/html)"
"577948","7754.009649000","192.168.100.70","192.168.100.72","HTTP","499","HTTP/1.1 200 OK  (text/html)"
"577967","7754.116823000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"578533","7761.465664000","192.168.100.72","192.168.100.70","HTTP","185","GET /87 HTTP/1.1 "
"578534","7761.466799000","192.168.100.72","192.168.100.70","HTTP","185","GET /59 HTTP/1.1 "
"578535","7761.466798000","192.168.100.72","192.168.100.70","HTTP","185","GET /92 HTTP/1.1 "
"578536","7761.466846000","192.168.100.72","192.168.100.70","HTTP","185","GET /55 HTTP/1.1 "
"578537","7761.466952000","192.168.100.72","192.168.100.70","HTTP","185","GET /32 HTTP/1.1 "
"578565","7761.677016000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"578584","7761.799855000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"578613","7762.181817000","192.168.100.70","192.168.100.72","HTTP","499","HTTP/1.1 200 OK  (text/html)"
"578707","7762.290767000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"578740","7762.394369000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"578981","7767.508306000","192.168.100.72","192.168.100.70","HTTP","185","GET /98 HTTP/1.1 "
"578982","7767.508306000","192.168.100.72","192.168.100.70","HTTP","185","GET /28 HTTP/1.1 "
"578983","7767.508486000","192.168.100.72","192.168.100.70","HTTP","185","GET /90 HTTP/1.1 "
"578984","7767.508984000","192.168.100.72","192.168.100.70","HTTP","184","GET /1 HTTP/1.1 "
"578985","7767.509365000","192.168.100.72","192.168.100.70","HTTP","185","GET /20 HTTP/1.1 "
"579003","7767.615744000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"579026","7767.832300000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"579045","7767.943609000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"579075","7768.128991000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"579197","7768.430215000","192.168.100.70","192.168.100.72","HTTP","499","HTTP/1.1 200 OK  (text/html)"
"579205","7768.436158000","192.168.100.72","192.168.100.70","HTTP","185","GET /87 HTTP/1.1 "
"579208","7768.436615000","192.168.100.72","192.168.100.70","HTTP","185","GET /84 HTTP/1.1 "
"579209","7768.436745000","192.168.100.72","192.168.100.70","HTTP","185","GET /39 HTTP/1.1 "
"579210","7768.437413000","192.168.100.72","192.168.100.70","HTTP","185","GET /96 HTTP/1.1 "
"579213","7768.438840000","192.168.100.72","192.168.100.70","HTTP","185","GET /39 HTTP/1.1 "
"579267","7768.562090000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"579300","7768.676897000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"579325","7769.062674000","192.168.100.70","192.168.100.72","HTTP","499","HTTP/1.1 200 OK  (text/html)"
"579346","7769.177902000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"579370","7769.354704000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"579747","7770.396993000","192.168.100.72","192.168.100.70","HTTP","185","GET /10 HTTP/1.1 "
"579748","7770.397875000","192.168.100.72","192.168.100.70","HTTP","185","GET /60 HTTP/1.1 "
"579749","7770.398021000","192.168.100.72","192.168.100.70","HTTP","185","GET /95 HTTP/1.1 "
"579750","7770.398028000","192.168.100.72","192.168.100.70","HTTP","185","GET /95 HTTP/1.1 "
"579751","7770.398446000","192.168.100.72","192.168.100.70","HTTP","185","GET /60 HTTP/1.1 "
"579768","7770.516130000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"579791","7770.619861000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"579817","7770.782275000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"579924","7770.994854000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"579949","7771.098412000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"580318","7774.470445000","192.168.100.72","192.168.100.70","HTTP","185","GET /87 HTTP/1.1 "
"580319","7774.471393000","192.168.100.72","192.168.100.70","HTTP","185","GET /61 HTTP/1.1 "
"580320","7774.471613000","192.168.100.72","192.168.100.70","HTTP","185","GET /50 HTTP/1.1 "
"580321","7774.471893000","192.168.100.72","192.168.100.70","HTTP","185","GET /90 HTTP/1.1 "
"580322","7774.472059000","192.168.100.72","192.168.100.70","HTTP","185","GET /85 HTTP/1.1 "
"580342","7774.581353000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"580364","7774.694822000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"580383","7774.803940000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"580406","7774.917852000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"580467","7775.091451000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"580963","7782.560923000","192.168.100.72","192.168.100.70","HTTP","184","GET /9 HTTP/1.1 "
"580964","7782.561046000","192.168.100.72","192.168.100.70","HTTP","185","GET /58 HTTP/1.1 "
"580965","7782.561100000","192.168.100.72","192.168.100.70","HTTP","185","GET /49 HTTP/1.1 "
"580966","7782.561106000","192.168.100.72","192.168.100.70","HTTP","185","GET /27 HTTP/1.1 "
"580967","7782.561145000","192.168.100.72","192.168.100.70","HTTP","185","GET /47 HTTP/1.1 "
"580984","7782.669478000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"581006","7782.772467000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"581026","7782.886626000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"581045","7782.993122000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"581064","7783.103712000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"582061","7788.607458000","192.168.100.72","192.168.100.70","HTTP","185","GET /38 HTTP/1.1 "
"582065","7788.608938000","192.168.100.72","192.168.100.70","HTTP","185","GET /25 HTTP/1.1 "
"582066","7788.608975000","192.168.100.72","192.168.100.70","HTTP","185","GET /92 HTTP/1.1 "
"582068","7788.609511000","192.168.100.72","192.168.100.70","HTTP","185","GET /97 HTTP/1.1 "
"582069","7788.609992000","192.168.100.72","192.168.100.70","HTTP","185","GET /84 HTTP/1.1 "
"582236","7788.722320000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"582529","7788.842099000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"582763","7789.015737000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"582971","7789.318237000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"583288","7789.624661000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"583294","7789.625761000","192.168.100.72","192.168.100.70","HTTP","185","GET /39 HTTP/1.1 "
"583295","7789.626657000","192.168.100.72","192.168.100.70","HTTP","185","GET /23 HTTP/1.1 "
"583296","7789.626657000","192.168.100.72","192.168.100.70","HTTP","185","GET /70 HTTP/1.1 "
"583297","7789.626813000","192.168.100.72","192.168.100.70","HTTP","185","GET /37 HTTP/1.1 "
"583298","7789.626976000","192.168.100.72","192.168.100.70","HTTP","185","GET /47 HTTP/1.1 "
"583318","7789.727693000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"583366","7789.941351000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"583388","7790.063033000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
